,track_genre_val
17010,['classic rock']
17011,['classic rock']
17012,['classic rock']
17013,['classic rock']
17014,['classic rock']
17015,['Stoner Rock']
17016,['Stoner Rock']
17017,['indie']
17018,['indie']
17019,['indie']
17020,['indie']
17021,['indie']
17022,['indie']
17023,['indie']
17024,['indie']
17025,['indie']
17026,['indie']
17027,['indie']
17028,['indie']
17029,['indie']
17030,['indie']
17031,['indie']
17032,['indie']
17033,['indie']
17034,['indie']
17035,['indie']
17036,['indie']
17037,['indie']
17038,['indie']
17039,['indie']
17040,['electronic']
17041,['rock']
17042,['80s']
17043,['80s']
17044,['indie']
17045,['indie']
17046,['indie']
17047,['indie rock']
17048,['indie rock']
17049,['indie rock']
17050,['indie rock']
17051,['favorites']
17052,['favorites']
17053,['rock']
17054,['Grunge']
17055,['rock']
17056,['rock']
17057,['soul']
17058,['soul']
17059,['soul']
17060,['soul']
17061,['soul']
17062,['Bossa Nova']
17063,['Bossa Nova']
17064,['electronic']
17065,['electronic']
17066,['electronic']
17067,['electronic']
17068,['electronic']
17069,['electronic']
17070,['electronic']
17071,['electronic']
17072,['electronic']
17073,['electronic']
17074,['electronic']
17079,['chillout']
17080,['chillout']
17081,['chillout']
17082,['chillout']
17083,['chillout']
17084,['female vocalists']
17088,['80s']
17089,['80s']
17090,['80s']
17091,['80s']
17092,['80s']
17093,['80s']
17094,['indie']
17095,['indie']
17096,['indie']
17097,['indie']
17098,['indie']
17099,['indie']
17100,['indie']
17101,['indie']
17102,['indie']
17103,['rap']
17104,['rap']
17105,['rap']
17106,['rap']
17107,['rap']
17108,['rap']
17109,['rap']
17110,['rap']
17111,['electronic']
17112,['electronic']
17113,['electronic']
17114,['electronic']
17115,['indie']
17116,['indie']
17117,['indie']
17118,['indie']
17119,['dream pop']
17120,['dream pop']
17121,['dream pop']
17122,['dream pop']
17123,['indie']
17124,['indie']
17125,['indie']
17126,['indie']
17127,['indie']
17128,['indie']
17129,['indie']
17130,['indie']
17131,['indie']
17132,['indie']
17133,['cover']
17134,['piano']
17135,['piano']
17136,['Awesome']
17137,['cover']
17138,['rapcore']
17139,['cinematic']
17140,['cinematic']
17141,['piano rock']
17142,['piano rock']
17143,['piano rock']
17144,['piano rock']
17145,['rapcore']
17146,['rapcore']
17147,['rapcore']
17148,['eurodance']
17149,['eurodance']
17150,['eurodance']
17151,['eurodance']
17152,['eurodance']
17153,['eurodance']
17154,['eurodance']
17155,['eurodance']
17156,['eurodance']
17157,['metalcore']
17158,['90s']
17159,['90s']
17160,['90s']
17161,['90s']
17162,['90s']
17163,['90s']
17164,['90s']
17165,['90s']
17166,['90s']
17167,['90s']
17168,['90s']
17169,['90s']
17170,['90s']
17171,['90s']
17172,['90s']
17173,['electronic']
17174,['electronic']
17175,['electronic']
17176,['electronic']
17177,['electronic']
17178,['folk']
17179,['folk']
17180,['jazz']
17181,['jazz']
17182,['jazz']
17183,['jazz']
17184,['jazz']
17185,['hollywood undead']
17186,['heavy metal']
17187,['heavy metal']
17188,['rock']
17189,['rock']
17190,['rock']
17191,['Soundtrack']
17192,['Soundtrack']
17193,['Soundtrack']
17194,['celtic']
17195,['celtic']
17196,['celtic']
17197,['celtic']
17198,['Aural Sex']
17199,['instrumental']
17200,['instrumental']
17201,['instrumental']
17202,['pop']
17203,['pop']
17204,['pop']
17205,['pop']
17206,['metalcore']
17207,['metalcore']
17208,['reggae']
17209,['reggae']
17210,['reggae']
17211,['reggae']
17212,['reggae']
17213,['reggae']
17214,['reggae']
17215,['reggae']
17216,['reggae']
17217,['dubstep']
17218,['dubstep']
17219,['dubstep']
17220,['dubstep']
17221,['rock']
17222,['rock']
17223,['alternative']
17224,['alternative']
17229,['0001']
17230,['jazz']
17231,['jazz']
17232,['jazz']
17233,['Hip-Hop']
17234,['Hip-Hop']
17235,['psychedelic']
17237,['trance']
17238,['trance']
17239,['minimal']
17240,['blues']
17241,['breaks']
17243,['Drum and bass']
17244,['smile']
17245,['trance']
17246,['trance']
17248,['metal']
17249,['metal']
17251,['Hip-Hop']
17253,['brasil']
17254,['Drum and bass']
17255,['Drum and bass']
17256,['electronic']
17257,['pop']
17258,['pop']
17259,['pop']
17260,['pop']
17261,['pop']
17262,['pop']
17263,['pop']
17264,['pop']
17265,['electronic']
17266,['electronic']
17267,['electronic']
17268,['electronic']
17269,['electronic']
17270,['electronic']
17271,['electronic']
17272,['electronic']
17273,['electronic']
17274,['electronic']
17275,['electronic']
17276,['electronic']
17277,['electronic']
17278,['electronic']
17279,['electronic']
17280,['electronic']
17281,['electronic']
17282,['sting']
17283,['sting']
17284,['sting']
17285,['sting']
17286,['sting']
17287,['sting']
17288,['sting']
17289,['Hip-Hop']
17290,['Hip-Hop']
17291,['Hip-Hop']
17292,['Hip-Hop']
17293,['Hip-Hop']
17294,['80s']
17295,['rock']
17296,['rock']
17297,['rock']
17298,['rock']
17299,['rock']
17300,['rock']
17301,['Southern Rock']
17302,['Southern Rock']
17303,['Southern Rock']
17304,['Southern Rock']
17305,['Favorite']
17306,['Favorite']
17307,['Favorite']
17308,['Favorite']
17309,['Favorite']
17310,['Favorite']
17311,['Favorite']
17312,['madchester']
17313,['madchester']
17314,['madchester']
17315,['madchester']
17316,['madchester']
17317,['thrash metal']
17318,['thrash metal']
17319,['classic rock']
17320,['classic rock']
17321,['classic rock']
17322,['classic rock']
17323,['classic rock']
17324,['sting']
17325,['rock']
17326,['hard rock']
17327,['90s']
17328,['Seal']
17329,['emo']
17330,['emo']
17331,['emo']
17332,['emo']
17336,['pop']
17337,['pop']
17340,['justin bieber']
17341,['justin bieber']
17342,['justin bieber']
17343,['justin bieber']
17344,['justin bieber']
17345,['justin bieber']
17346,['justin bieber']
17347,['justin bieber']
17348,['justin bieber']
17349,['justin bieber']
17350,['justin bieber']
17351,['justin bieber']
17352,['punk rock']
17353,['punk rock']
17354,['punk rock']
17355,['punk rock']
17356,['acoustic']
17357,['acoustic']
17358,['acoustic']
17359,['acoustic']
17360,['acoustic']
17361,['acoustic']
17362,['acoustic']
17363,['acoustic']
17364,['pop']
17365,['pop']
17366,['country']
17367,['country']
17368,['country']
17369,['country']
17370,['female vocalists']
17371,['female vocalists']
17372,['singer-songwriter']
17373,['singer-songwriter']
17374,['acoustic']
17375,['acoustic']
17376,['acoustic']
17382,['punk rock']
17383,['punk rock']
17384,['punk rock']
17385,['pop']
17386,['pop']
17387,['pop']
17388,['pop']
17389,['ska']
17390,['ska']
17391,['Eurovision']
17392,['Eurovision']
17393,['Eurovision']
17394,['Eurovision']
17395,['Eurovision']
17399,['cover']
17400,['cover']
17401,['cover']
17402,['female vocalists']
17403,['punk rock']
17404,['punk rock']
17405,['pop']
17406,['acoustic']
17407,['soul']
17408,['soul']
17409,['country']
17410,['funk']
17411,['hip hop']
17412,['rock']
17413,['new wave']
17414,['new wave']
17415,['new wave']
17416,['new wave']
17417,['new wave']
17418,['indie']
17419,['indie']
17420,['indie']
17421,['indie']
17422,['indie']
17423,['indie']
17424,['indie']
17425,['indie']
17442,['indie']
17443,['indie']
17444,['indie']
17445,['indie']
17446,['indie']
17447,['indie']
17448,['indie']
17449,['indie']
17450,['indie']
17451,['indie']
17452,['indie']
17453,['indie']
17454,['indie']
17455,['indie']
17460,['80s']
17461,['80s']
17462,['80s']
17463,['new wave']
17464,['new wave']
17465,['new wave']
17466,['80s']
17467,['Progressive rock']
17468,['new wave']
17469,['new wave']
17470,['classic rock']
17472,['80s']
17473,['world']
17474,['world']
17475,['world']
17476,['90s']
17477,['90s']
17478,['90s']
17479,['90s']
17480,['90s']
17481,['Hip-Hop']
17482,['Hip-Hop']
17483,['Hip-Hop']
17484,['Hip-Hop']
17485,['Hip-Hop']
17486,['Hip-Hop']
17487,['Hip-Hop']
17488,['Hip-Hop']
17489,['Hip-Hop']
17490,['Hip-Hop']
17491,['Hip-Hop']
17492,['Hip-Hop']
17493,['Hip-Hop']
17494,['90s']
17495,['90s']
17496,['90s']
17497,['90s']
17498,['matchbox twenty']
17499,['matchbox twenty']
17500,['matchbox twenty']
17501,['70s']
17502,['70s']
17503,['trip-hop']
17504,['trip-hop']
17505,['Grunge']
17506,['Grunge']
17507,['Grunge']
17508,['Grunge']
17509,['Grunge']
17510,['Grunge']
17511,['Grunge']
17512,['Grunge']
17513,['Grunge']
17514,['Grunge']
17520,['classic rock']
17521,['classic rock']
17522,['cabo verde']
17523,['cabo verde']
17524,['Progressive metal']
17525,['rock']
17526,['rock']
17527,['rock']
17528,['hard rock']
17529,['hard rock']
17530,['pop']
17531,['pop']
17532,['80s']
17533,['80s']
17534,['80s']
17535,['female vocalists']
17536,['female vocalists']
17537,['female vocalists']
17538,['rock']
17539,['blues']
17540,['trance']
17541,['latin']
17542,['Boris Vian']
17543,['folklore']
17544,['indie']
17545,['indie']
17546,['indie']
17547,['indie']
17548,['indie']
17549,['indie']
17550,['indie']
17551,['folk']
17552,['folk']
17553,['folk']
17554,['folk']
17555,['folk']
17556,['folk']
17557,['folk']
17558,['folk']
17559,['folk']
17560,['folk']
17561,['folk']
17562,['folk']
17563,['folk']
17564,['folk']
17565,['indie']
17566,['indie']
17567,['indie']
17568,['indie']
17569,['christmas']
17570,['christmas']
17571,['christmas']
17572,['christmas']
17573,['christmas']
17574,['christmas']
17575,['christmas']
17576,['christmas']
17577,['christmas']
17578,['christmas']
17579,['rock']
17580,['rock']
17581,['rock']
17582,['rock']
17583,['rock']
17584,['rock']
17585,['rock']
17586,['rock']
17587,['rock']
17588,['indie']
17589,['indie']
17590,['indie']
17591,['indie']
17592,['indie']
17593,['indie']
17594,['indie']
17595,['indie']
17596,['indie']
17597,['indie']
17598,['indie']
17599,['female vocalists']
17600,['female vocalists']
17601,['female vocalists']
17602,['female vocalists']
17603,['female vocalists']
17604,['female vocalists']
17605,['female vocalists']
17606,['female vocalists']
17607,['female vocalists']
17608,['female vocalists']
17609,['female vocalists']
17610,['female vocalists']
17611,['female vocalists']
17612,['female vocalists']
17613,['female vocalists']
17614,['female vocalists']
17615,['female vocalists']
17616,['female vocalists']
17617,['female vocalists']
17618,['female vocalists']
17619,['female vocalists']
17620,['female vocalists']
17621,['female vocalists']
17622,['indie']
17623,['indie']
17624,['indie']
17625,['indie']
17626,['indie']
17627,['indie']
17628,['indie']
17629,['indie']
17630,['indie']
17631,['indie']
17632,['rock']
17633,['rock']
17634,['rock']
17635,['rock']
17636,['rock']
17637,['rock']
17638,['indie']
17639,['indie']
17640,['indie']
17641,['indie']
17642,['indie']
17643,['indie']
17644,['indie']
17645,['indie']
17646,['indie rock']
17647,['indie rock']
17648,['indie rock']
17649,['indie rock']
17650,['indie rock']
17654,['rock']
17655,['rock']
17656,['rock']
17657,['rock']
17658,['rock']
17659,['rock']
17660,['indie']
17661,['indie']
17662,['indie']
17663,['indie']
17664,['experimental']
17665,['experimental']
17666,['experimental']
17667,['experimental']
17668,['experimental']
17669,['experimental']
17670,['experimental']
17671,['experimental']
17672,['experimental']
17673,['experimental']
17674,['experimental']
17675,['experimental']
17676,['rock']
17677,['rock']
17678,['rock']
17679,['rock']
17680,['rock']
17681,['indie']
17682,['indie']
17683,['indie']
17684,['indie']
17685,['50s']
17686,['50s']
17687,['50s']
17688,['50s']
17689,['50s']
17690,['50s']
17691,['50s']
17692,['50s']
17693,['50s']
17694,['indie pop']
17695,['indie pop']
17696,['indie pop']
17697,['indie pop']
17698,['indie pop']
17699,['indie pop']
17700,['indie pop']
17701,['indie pop']
17702,['indie']
17703,['indie']
17704,['indie']
17705,['indie']
17706,['acoustic']
17707,['acoustic']
17708,['acoustic']
17709,['acoustic']
17710,['acoustic']
17711,['acoustic']
17712,['indie rock']
17713,['indie rock']
17714,['indie rock']
17715,['indie rock']
17716,['indie rock']
17717,['indie rock']
17718,['indie rock']
17719,['indie rock']
17720,['rock']
17721,['rock']
17722,['rock']
17723,['rock']
17724,['love songs']
17725,['love songs']
17726,['love songs']
17727,['love songs']
17728,['love songs']
17729,['love songs']
17730,['love songs']
17731,['love songs']
17732,['love songs']
17733,['love songs']
17734,['indie pop']
17735,['indie pop']
17736,['indie pop']
17737,['indie pop']
17738,['indie pop']
17739,['indie pop']
17740,['indie pop']
17741,['indie pop']
17742,['indie']
17743,['indie']
17744,['oldies']
17745,['oldies']
17746,['oldies']
17747,['oldies']
17748,['hard rock']
17749,['hard rock']
17750,['hard rock']
17751,['hard rock']
17752,['indie']
17753,['indie']
17754,['indie']
17755,['indie']
17758,['rock']
17759,['rock']
17760,['rock']
17761,['rock']
17762,['rock']
17763,['pop']
17764,['pop']
17765,['pop']
17766,['pop']
17767,['folk']
17768,['folk']
17769,['folk']
17770,['folk']
17771,['folk']
17772,['folk']
17773,['rock']
17774,['rock']
17775,['rock']
17776,['rock']
17777,['rock']
17778,['rock']
17779,['soul']
17780,['soul']
17781,['soul']
17782,['indie']
17783,['indie']
17784,['indie']
17785,['indie']
17786,['Progressive rock']
17787,['i want an airport']
17788,['i want an airport']
17789,['Lo-Fi']
17790,['rock']
17791,['rock']
17792,['rock']
17793,['rock']
17794,['industrial']
17795,['indie']
17797,['indie']
17798,['alternative']
17799,['indie']
17800,['classic rock']
17801,['classic rock']
17802,['indie']
17803,['post-punk']
17804,['post-punk']
17805,['post-punk']
17806,['post-punk']
17807,['post-punk']
17808,['alternative rock']
17809,['alternative rock']
17810,['alternative rock']
17811,['alternative rock']
17812,['indie']
17813,['indie']
17814,['indie']
17815,['electronic']
17816,['black metal']
17817,['black metal']
17818,['black metal']
17819,['native american']
17820,['instrumental']
17821,['instrumental']
17822,['instrumental']
17823,['instrumental']
17824,['indie']
17825,['indie']
17826,['indie']
17827,['rock']
17828,['chill']
17829,['chill']
17830,['chill']
17831,['chill']
17832,['female vocalists']
17833,['singer-songwriter']
17834,['post-punk']
17835,['post-punk']
17836,['post-punk']
17837,['post-punk']
17838,['alternative']
17843,['alternative rock']
17844,['alternative rock']
17845,['classic rock']
17846,['classic rock']
17847,['classic rock']
17848,['classic rock']
17849,['classic rock']
17850,['classic rock']
17851,['classic rock']
17852,['classic rock']
17853,['metal']
17860,['rock']
17861,['rock']
17862,['alternative']
17863,['alternative']
17864,['electronic']
17865,['electronic']
17866,['electronic']
17867,['electronic']
17868,['electronic']
17869,['electronic']
17870,['electronic']
17871,['electronic']
17872,['indie rock']
17873,['indie rock']
17874,['indie rock']
17875,['indie rock']
17876,['alternative rock']
17877,['alternative rock']
17878,['alternative rock']
17879,['alternative rock']
17880,['alternative rock']
17881,['rock']
17882,['rock']
17883,['rock']
17884,['rock']
17885,['rock']
17886,['rock']
17887,['rock']
17888,['rock']
17889,['rock']
17890,['rock']
17891,['rock']
17892,['rock']
17893,['rock']
17894,['rock']
17895,['rock']
17896,['rock']
17897,['rock']
17898,['rock']
17899,['rock']
17912,['electro']
17913,['electro']
17914,['electro']
17915,['electro']
17916,['electro']
17917,['electro']
17918,['electro']
17919,['electro']
17920,['electro']
17921,['electro']
17922,['electro']
17923,['electro']
17924,['electro']
17925,['electro']
17926,['electro']
17927,['electro']
17938,['hiphop']
17939,['hiphop']
17940,['hiphop']
17941,['hiphop']
17942,['hiphop']
17943,['rnb']
17944,['rnb']
17945,['rnb']
17946,['rnb']
17947,['rnb']
17948,['rnb']
17949,['rnb']
17950,['rnb']
17951,['rnb']
17952,['80s']
17966,['80s']
17967,['80s']
17968,['80s']
17969,['80s']
17970,['80s']
17971,['soul']
17972,['soul']
17973,['soul']
17974,['soul']
17975,['soul']
17976,['Hip-Hop']
17977,['Hip-Hop']
17978,['Hip-Hop']
17983,['Hip-Hop']
17984,['Hip-Hop']
17985,['jamie foxx']
17986,['underground hip-hop']
17987,['underground hip-hop']
17988,['underground hip-hop']
17989,['Lupe Fiasco']
17990,['Lupe Fiasco']
17991,['Lupe Fiasco']
17992,['Lupe Fiasco']
17993,['Lupe Fiasco']
17994,['general rock']
17995,['slow jams']
18000,['rap']
18001,['rap']
18002,['rap']
18003,['90s']
18004,['Soundtrack']
18005,['punk rock']
18006,['punk rock']
18007,['comedy']
18008,['comedy']
18009,['rock']
18010,['classic rock']
18011,['classic rock']
18012,['Hip-Hop']
18013,['Hip-Hop']
18014,['Hip-Hop']
18015,['rnb']
18016,['rock']
18018,['rock']
18019,['rock']
18020,['beck']
18021,['beck']
18022,['80s']
18023,['80s']
18024,['acoustic']
18025,['acoustic']
18026,['acoustic']
18027,['acoustic']
18028,['acoustic']
18029,['acoustic']
18030,['acoustic']
18031,['acoustic']
18032,['acoustic']
18033,['acoustic']
18034,['acoustic']
18035,['acoustic']
18036,['acoustic']
18037,['acoustic']
18038,['acoustic']
18039,['trip-hop']
18040,['trip-hop']
18041,['bluegrass']
18042,['bluegrass']
18043,['bluegrass']
18046,['jazz']
18047,['indie']
18048,['indie']
18049,['indie']
18050,['jazz']
18051,['jazz']
18053,['funk']
18054,['funk']
18055,['Progressive rock']
18057,['classic rock']
18058,['classic rock']
18063,['singer-songwriter']
18064,['indie']
18065,['indie']
18066,['indie']
18067,['indie']
18068,['indie']
18069,['indie']
18070,['indie']
18071,['indie']
18072,['indie']
18073,['indie']
18074,['indie']
18075,['indie']
18076,['electronic']
18077,['electronic']
18078,['electronic']
18079,['electronic']
18080,['electronic']
18081,['electronic']
18082,['electronic']
18083,['nu jazz']
18084,['nu jazz']
18085,['Smooth Jazz']
18086,['Flamenco']
18087,['Flamenco']
18088,['Flamenco']
18089,['alcohol']
18090,['alcohol']
18091,['alcohol']
18092,['alcohol']
18093,['Fusion']
18096,['classic rock']
18099,['electronic']
18101,['Progressive rock']
18103,['rock']
18104,['rock']
18105,['rock']
18106,['rock']
18107,['rock']
18108,['rock']
18109,['rock']
18110,['rock']
18111,['Beboppin']
18112,['damien rice']
18113,['damien rice']
18114,['damien rice']
18115,['funk']
18116,['Progressive metal']
18117,['Smooth Jazz']
18118,['Canadian']
18119,['jazz']
18120,['audioase']
18121,['audioase']
18123,['piano rock']
18124,['Love']
18125,['funk']
18126,['jazz']
18127,['Soundtrack']
18128,['country']
18129,['country']
18130,['classic rock']
18131,['classic rock']
18132,['classic rock']
18133,['classic rock']
18134,['classic rock']
18135,['classic rock']
18136,['jazz']
18137,['new age']
18138,['new age']
18139,['Progressive rock']
18140,['Progressive rock']
18141,['bluegrass']
18142,['bluegrass']
18143,['indie']
18144,['indie']
18145,['indie']
18146,['rock']
18147,['rock']
18148,['dance']
18149,['60s']
18151,['melodic punk']
18152,['melodic punk']
18153,['melodic punk']
18154,['melodic punk']
18155,['melodic punk']
18156,['melodic punk']
18157,['melodic punk']
18158,['melodic punk']
18159,['melodic punk']
18160,['melodic punk']
18161,['melodic punk']
18162,['melodic punk']
18163,['trip-hop']
18164,['rnb']
18165,['classic rock']
18166,['classic rock']
18167,['turntablism']
18168,['rock']
18169,['rock']
18170,['rock']
18171,['SPITFYRE']
18172,['SPITFYRE']
18175,['classic rock']
18176,['classic rock']
18177,['classic rock']
18178,['classic rock']
18179,['classic rock']
18180,['classic rock']
18181,['classic rock']
18182,['classic rock']
18183,['classic rock']
18184,['classic rock']
18185,['classic rock']
18186,['classic rock']
18187,['Soundtrack']
18188,['Soundtrack']
18189,['Soundtrack']
18190,['Soundtrack']
18191,['Soundtrack']
18192,['Soundtrack']
18193,['Soundtrack']
18194,['Soundtrack']
18195,['Soundtrack']
18196,['Soundtrack']
18197,['Soundtrack']
18198,['Soundtrack']
18199,['melodic hardcore']
18200,['melodic hardcore']
18201,['melodic hardcore']
18202,['melodic hardcore']
18205,['slow rap']
18206,['slow rap']
18207,['slow rap']
18208,['slow rap']
18209,['slow rap']
18210,['slow rap']
18211,['reggae']
18212,['reggae']
18213,['reggae']
18214,['reggae']
18215,['punk rock']
18216,['punk rock']
18217,['latin pop']
18218,['latin pop']
18219,['latin pop']
18220,['latin pop']
18221,['latin pop']
18222,['latin pop']
18223,['latin pop']
18224,['post-punk']
18225,['post-punk']
18226,['post-punk']
18227,['post-punk']
18228,['post-punk']
18229,['post-punk']
18230,['80s']
18231,['80s']
18232,['80s']
18233,['wu-tang']
18234,['wu-tang']
18235,['hannah montana']
18236,['hannah montana']
18237,['hannah montana']
18238,['hannah montana']
18239,['sensual']
18240,['sensual']
18241,['sensual']
18242,['classic rock']
18243,['classic rock']
18244,['classic rock']
18245,['classic rock']
18246,['classic rock']
18247,['classic rock']
18248,['classic rock']
18249,['industrial metal']
18250,['industrial metal']
18251,['industrial metal']
18252,['industrial metal']
18253,['industrial metal']
18254,['industrial metal']
18255,['industrial metal']
18256,['industrial metal']
18261,['rock']
18262,['rock']
18263,['rock']
18264,['rock']
18265,['rock']
18266,['rock']
18267,['rock']
18268,['rock']
18269,['rock']
18270,['rock']
18271,['rock']
18272,['reggae']
18273,['00s']
18274,['00s']
18275,['00s']
18279,['classic rock']
18280,['classic rock']
18281,['reggae']
18282,['reggae']
18283,['reggae']
18284,['reggae']
18299,['blues']
18300,['guitar']
18301,['guitar']
18302,['guitar']
18303,['guitar']
18304,['guitar']
18306,['hip hop']
18307,['lullaby']
18308,['60s']
18309,['60s']
18310,['60s']
18311,['60s']
18312,['60s']
18313,['60s']
18314,['jazz']
18315,['jazz']
18316,['jazz']
18317,['rnb']
18318,['rnb']
18319,['rnb']
18320,['rnb']
18321,['rnb']
18322,['instrumental']
18323,['instrumental']
18324,['pop']
18325,['pop']
18326,['reggae']
18327,['reggae']
18328,['reggae']
18329,['hip-hop soul']
18330,['hip-hop soul']
18331,['hip-hop soul']
18332,['hip-hop soul']
18333,['hip-hop soul']
18334,['hip-hop soul']
18335,['hip-hop soul']
18336,['hip-hop soul']
18337,['pop']
18338,['pop']
18339,['pop']
18340,['classic rock']
18341,['classic rock']
18342,['classic rock']
18347,['gospel']
18348,['Neo-Soul']
18349,['Neo-Soul']
18350,['Neo-Soul']
18351,['Neo-Soul']
18352,['heard on Pandora']
18353,['heard on Pandora']
18354,['don m']
18355,['don m']
18356,['don m']
18357,['don m']
18358,['don m']
18359,['don m']
18360,['don m']
18361,['don m']
18362,['don m']
18363,['pop']
18364,['pop']
18365,['pop']
18366,['pop']
18367,['pop']
18368,['pop']
18369,['pop']
18370,['pop']
18371,['pop']
18372,['pop']
18373,['pop']
18374,['pop']
18375,['pop']
18376,['pop']
18377,['john mayer']
18378,['john mayer']
18379,['john mayer']
18380,['john mayer']
18381,['john mayer']
18382,['john mayer']
18383,['john mayer']
18384,['john mayer']
18385,['john mayer']
18386,['electronic']
18387,['electronic']
18388,['electronic']
18389,['electronic']
18390,['electronic']
18391,['electronic']
18392,['electronic']
18393,['electronic']
18394,['electronic']
18395,['electronic']
18396,['electronic']
18397,['electronic']
18398,['electronic']
18399,['electronic']
18400,['electronic']
18401,['electronic']
18402,['electronic']
18403,['electronic']
18404,['electronic']
18405,['electronic']
18406,['rnb']
18407,['rnb']
18408,['rnb']
18409,['rnb']
18410,['rnb']
18411,['rnb']
18412,['rnb']
18413,['rnb']
18414,['rnb']
18415,['rnb']
18416,['rnb']
18417,['rnb']
18418,['rnb']
18419,['rnb']
18420,['rnb']
18421,['rock']
18422,['rock']
18423,['rock']
18424,['rock']
18425,['rock']
18426,['rock']
18427,['rock']
18428,['rock']
18429,['rock']
18430,['rock']
18431,['rock']
18432,['rock']
18433,['rock']
18434,['rock']
18435,['rock']
18436,['rock']
18437,['rock']
18438,['rock']
18439,['rock']
18440,['rock']
18441,['rock']
18442,['rock']
18443,['rock']
18444,['rock']
18445,['rock']
18446,['pop']
18447,['pop']
18448,['rnb']
18449,['rnb']
18450,['rnb']
18451,['rnb']
18452,['rnb']
18453,['rnb']
18454,['rnb']
18455,['summer']
18456,['summer']
18457,['summer']
18458,['blues rock']
18459,['blues rock']
18460,['blues rock']
18461,['blues rock']
18462,['blues rock']
18463,['blues rock']
18466,['Hip-Hop']
18467,['Hip-Hop']
18468,['Hip-Hop']
18469,['Grunge']
18470,['Grunge']
18471,['Grunge']
18472,['Grunge']
18473,['Grunge']
18474,['Grunge']
18475,['Grunge']
18476,['Grunge']
18477,['Grunge']
18478,['Grunge']
18479,['Grunge']
18480,['alternative rock']
18481,['alternative rock']
18482,['Grunge']
18483,['Grunge']
18484,['Grunge']
18485,['Grunge']
18486,['Grunge']
18487,['pop']
18488,['pop']
18489,['pop']
18490,['electronic']
18491,['electronic']
18492,['electronic']
18493,['electronic']
18494,['electronic']
18495,['rock']
18496,['rock']
18497,['rock']
18498,['Hip-Hop']
18499,['Hip-Hop']
18500,['Hip-Hop']
18501,['Hip-Hop']
18502,['rock']
18503,['00s']
18504,['Guitar Gods']
18505,['country']
18506,['indie']
18507,['indie']
18508,['pop']
18509,['pop']
18510,['classic rock']
18511,['classic rock']
18512,['classic rock']
18513,['rnb']
18514,['rnb']
18515,['rnb']
18516,['Jam']
18517,['Jam']
18518,['Jam']
18519,['acoustic']
18520,['acoustic']
18521,['acoustic']
18522,['juggalo']
18524,['Hip-Hop']
18525,['Hip-Hop']
18527,['Fleetwood Mac']
18528,['Fleetwood Mac']
18529,['Fleetwood Mac']
18532,['rock']
18533,['folk']
18534,['folk']
18535,['folk']
18536,['folk']
18537,['folk']
18538,['rnb']
18539,['rnb']
18540,['rnb']
18541,['rnb']
18542,['rnb']
18543,['heavy metal']
18544,['heavy metal']
18545,['heavy metal']
18546,['Flamenco']
18547,['Flamenco']
18548,['mpb']
18549,['mpb']
18550,['pop']
18551,['pop']
18552,['Progressive metal']
18553,['Progressive metal']
18554,['latin']
18555,['latin']
18556,['latin']
18557,['latin']
18558,['cuba']
18559,['cuba']
18560,['cuba']
18561,['cuba']
18562,['te mando flores']
18563,['te mando flores']
18564,['te mando flores']
18565,['te mando flores']
18566,['te mando flores']
18567,['te mando flores']
18568,['te mando flores']
18569,['te mando flores']
18570,['rock']
18571,['rock']
18572,['rock']
18573,['rock']
18574,['Bebe']
18575,['Bebe']
18576,['Bebe']
18577,['jazz']
18578,['jazz']
18579,['jazz']
18580,['jazz']
18581,['jazz']
18582,['Rock Argentino']
18583,['Rock Argentino']
18584,['Rock Argentino']
18585,['Rock Argentino']
18586,['Rock Argentino']
18587,['Rock Argentino']
18588,['thrash metal']
18589,['thrash metal']
18590,['thrash metal']
18591,['thrash metal']
18592,['thrash metal']
18593,['hard rock']
18594,['hard rock']
18595,['hard rock']
18596,['romantic']
18597,['romantic']
18598,['heavy metal']
18599,['heavy metal']
18600,['heavy metal']
18601,['rock en español']
18602,['classic rock']
18603,['classic rock']
18604,['classic country']
18605,['classic country']
18606,['rock']
18608,['latin']
18609,['latin']
18610,['classic rock']
18611,['latin']
18612,['latin']
18613,['latin']
18614,['latin']
18615,['latin']
18616,['latin']
18617,['latin']
18618,['pop']
18619,['pop']
18620,['pop']
18621,['pop']
18622,['heavy metal']
18623,['heavy metal']
18624,['the thing we all do']
18625,['the thing we all do']
18626,['rock']
18627,['rock']
18629,['hard rock']
18630,['hard rock']
18631,['hard rock']
18632,['Rock en Espanol']
18633,['Rock en Espanol']
18634,['jonas brothers']
18635,['jonas brothers']
18636,['jonas brothers']
18637,['jonas brothers']
18638,['jonas brothers']
18639,['jonas brothers']
18640,['jonas brothers']
18641,['jonas brothers']
18642,['jonas brothers']
18643,['jonas brothers']
18644,['jonas brothers']
18645,['jonas brothers']
18646,['jonas brothers']
18647,['jonas brothers']
18648,['jonas brothers']
18649,['jonas brothers']
18650,['jonas brothers']
18651,['Hip-Hop']
18652,['Hip-Hop']
18653,['alternative']
18654,['alternative']
18655,['electronic']
18656,['thrash metal']
18657,['thrash metal']
18661,['instrumental']
18662,['instrumental']
18663,['instrumental']
18664,['instrumental']
18665,['80s']
18666,['80s']
18667,['80s']
18668,['80s']
18669,['80s']
18670,['80s']
18671,['80s']
18672,['indie']
18673,['indie']
18674,['indie']
18675,['indie']
18676,['indie']
18677,['indie']
